,AccX,AccY,AccZ,GyrX,GyrY,GyrZ
2436,8.4299,4.9721,-3.2766,1.6816,-1.7481,-0.5112
2437,11.5841,-0.9205,-1.0664,-1.0541,-1.1929,0.0674
2438,10.561,-1.0318,-0.384,0.1613,-0.33,-0.3744
2439,10.2359,1.8665,-0.3886,0.0327,-0.1254,-0.2271
2440,10.2516,0.0271,0.0043,-0.2398,-0.0869,-0.1423
2441,9.5344,-0.0066,0.2315,0.0163,-0.207,-0.1883
2442,9.2406,-0.0026,0.5938,-0.0418,-0.6126,-0.4383
2443,9.6538,-0.0663,0.0978,0.2357,-1.0006,-0.6689
2444,9.6708,1.4665,-1.086,0.2139,-1.0397,-0.7513
2445,10.2489,2.0938,-1.3345,0.0722,-0.9847,-0.6699
2446,10.3431,1.7833,-1.6021,-0.179,-0.7037,-0.6294
2447,12.0803,1.5519,-1.5366,-0.368,-0.4832,-0.723
2448,14.1102,0.7761,0.0444,-0.7694,-0.3627,-0.8671
2449,14.1277,-0.7804,2.1777,-2.3152,-0.7846,-0.7935
2450,12.8115,-0.7767,0.824,-3.2808,-0.9456,-0.1688
2451,9.241,-5.626,3.2161,-3.2543,-0.7768,0.5388
2452,7.5918,-1.9824,6.944,0.1553,0.684,1.1782
2453,8.2466,0.859,4.5931,0.6033,1.6269,1.1418
2454,9.7638,1.2708,2.5933,1.2797,2.1242,1.1549
2455,11.1918,1.0643,1.1515,1.8329,2.0314,0.9383
2456,11.4923,1.921,-1.4677,2.054,1.4781,0.6318
2457,10.9937,1.6608,-1.8266,1.5436,0.8674,0.3514
2458,9.9041,1.7386,-1.6827,0.5197,0.4571,0.2378
2459,8.561,0.647,-1.0709,-0.3802,0.3056,0.3987
2460,7.8686,0.518,-0.6713,-0.9042,0.4089,0.6912
2461,7.6367,0.3871,-1.3008,-1.2128,0.5391,0.9323
2462,7.6105,1.3738,-2.1187,-1.3794,0.4533,0.9796
2463,9.1587,0.02,-2.0965,-1.3296,0.2742,1.0062
2464,8.905,4.4348,-4.459,0.745,-0.4525,0.4935
2465,18.3053,-3.9898,9.8552,2.2018,-2.0814,-1.3776
2466,8.5121,9.7183,-6.0868,1.2344,-1.4618,-0.7126
2467,12.3369,-1.87,-1.0594,-1.0735,-1.0457,-0.0191
2468,10.4573,-0.9898,-0.0851,0.3393,-0.4998,-0.3177
2469,10.4408,2.3303,-0.1543,0.3087,-0.4193,-0.2993
2470,10.0773,0.4113,-0.5566,-0.1572,-0.3808,-0.2506
2471,9.933,0.7069,-0.6665,0.1824,-0.2813,-0.2486
2472,9.7171,1.3501,-0.7584,0.0028,-0.3135,-0.2514
2473,9.8319,0.749,-0.6401,-0.0869,-0.4004,-0.3317
2474,9.8983,0.7232,-0.6797,-0.0117,-0.4913,-0.4912
2475,9.7532,1.625,-0.8736,-0.087,-0.6075,-0.576
2476,10.135,1.462,-1.0181,-0.154,-0.6947,-0.6366
2477,11.9111,1.558,-1.2528,-0.0823,-0.5184,-0.7542
2478,13.3687,1.8143,0.5543,-0.4832,-0.2201,-0.7523
2479,14.0073,2.0193,2.0564,-1.8518,-0.3459,-0.8901
2480,12.0331,-0.4876,0.9427,-3.2027,-0.8044,-0.3808
2481,9.4391,0.1343,1.8236,-4.2728,-0.7107,0.119
2482,9.069,-4.27,5.3062,-1.7091,0.0323,1.0281
2483,8.0382,0.0385,3.794,-0.0673,1.1616,1.1381
2484,9.0544,1.323,3.2758,0.6968,1.7927,1.2251
2485,10.3891,0.6934,1.9412,0.9539,1.9315,1.0418
2486,10.63,1.2768,-0.3208,1.4581,1.4879,0.8604
2487,10.5184,1.8795,-1.8298,1.1838,0.7666,0.6246
2488,9.4216,1.7132,-1.7448,0.1118,0.1743,0.5144
2489,8.5406,0.7274,-0.7472,-0.9946,-0.1529,0.6102
2490,8.0367,0.1099,0.0778,-1.6894,-0.1129,0.8874
2491,7.9092,0.376,-0.2799,-1.9611,0.1369,1.2059
2492,9.1577,-4.5597,-2.648,-1.9681,0.2673,1.5835
2493,8.8643,7.4093,-2.2607,-1.9523,0.2615,0.6113
2494,19.5262,15.5139,-0.1232,0.8555,-1.0024,-1.0185
2495,10.6444,-7.6108,2.9187,2.4814,-1.5578,-0.6418
2496,8.3982,6.2311,-4.7086,-1.3738,-1.2316,-0.0157
2497,10.9431,-3.226,-0.1698,0.2423,-0.3932,-0.2444
2498,11.2409,1.0919,0.7958,0.1976,-0.3067,-0.4099
2499,10.1754,-0.1365,-0.5038,-0.3383,-0.3553,-0.2865
2500,9.9257,0.0002,-0.2865,-0.0658,-0.1878,-0.2929
2501,9.7949,-0.0056,-0.2175,-0.122,-0.2329,-0.3546
2502,9.7415,0.3141,-0.2874,-0.0837,-0.3057,-0.4004
2503,9.9015,0.1053,-0.3418,-0.0458,-0.3961,-0.4901
2504,9.8148,0.619,-0.4758,-0.0132,-0.4623,-0.6084
2505,10.1222,0.6447,-0.6711,-0.0675,-0.5228,-0.6801
2506,9.9365,1.5767,-1.2963,-0.1176,-0.4092,-0.7335
2507,10.1599,1.6335,-1.3574,-0.3125,-0.2324,-0.7136
2508,10.9777,1.6226,-0.8963,-0.4515,0.0403,-0.7512
2509,12.0906,2.4177,-0.9614,-1.003,0.5683,-0.6564
2510,12.7274,0.9858,0.4438,-5.1201,0.695,-0.3182
2511,12.062,1.4649,-3.0834,-7.6279,0.1394,0.0247
2512,8.4273,0.4696,-6.5539,-6.1928,-0.7398,0.2624
2513,9.0375,1.4192,-2.0032,-3.2722,-1.4212,-0.1538
2514,7.2175,0.9476,0.8262,-0.6122,-1.1967,-0.3573
2515,6.466,3.292,3.5467,-0.3036,-0.3341,-0.0534
2516,9.6781,2.1337,3.0754,-2.1763,0.0994,0.1761
2517,11.1633,-0.0374,0.8928,-3.6956,-0.1953,0.1272
2518,10.1615,0.0009,0.839,-4.4677,-0.8624,0.033
2519,8.897,-0.4915,2.1776,-4.5095,-1.07,0.1094
2520,8.0632,-0.5257,2.9696,-3.7528,-0.692,0.3198
2521,9.0016,-0.4743,2.6812,-2.651,-0.141,0.4342
2522,9.457,-2.9911,-0.0151,-1.3186,0.083,0.4839
2523,9.287,0.9306,0.9281,-0.4556,0.0784,0.1075
2524,8.5528,1.6994,1.8,0.4225,-0.0158,0.0242
2525,10.3192,4.0968,4.8866,0.0556,0.1132,-0.2381
2526,11.4656,1.0375,3.0523,0.6704,-0.4973,-0.1367
2527,9.3579,1.5613,-1.8093,0.1719,-0.7532,0.0021
2528,10.567,1.2234,0.0011,0.3807,-0.4527,-0.0905
2529,10.6197,0.965,0.4947,0.2821,-0.608,-0.1558
2530,10.4303,0.5177,-0.8599,0.1749,-0.5765,-0.352
2531,10.3656,1.8334,-1.1751,0.1638,-0.251,-0.3635
2532,10.122,1.7588,-0.9176,0.0112,-0.0728,-0.2776
2533,9.7686,1.2452,-0.6342,-0.0049,-0.0215,-0.2886
2534,9.6587,1.1411,-0.3928,0.0355,-0.1079,-0.4284
2535,9.7033,1.7987,-0.3413,0.1182,-0.2524,-0.5581
2536,10.13,1.7042,-0.1852,0.026,-0.3528,-0.6442
2537,10.7671,2.1765,-1.2445,-0.1455,-0.0851,-0.6222
2538,12.2416,2.9056,-0.6216,-0.8843,0.4247,-0.4374
2539,13.0695,0.8174,1.0456,-4.6492,0.6134,-0.1526
2540,11.5979,-0.0837,-1.4712,-7.0006,-0.0801,0.3333
2541,8.3847,0.9666,-2.7401,-5.7945,-0.577,0.5093
2542,8.0542,-0.168,-0.2835,-2.7167,-0.7473,0.2536
2543,7.5422,2.1394,1.0258,-0.1219,-0.3498,0.1126
2544,7.9238,2.5159,1.3086,0.742,-0.0332,0.0974
2545,8.9704,2.8574,0.7498,-0.2987,-0.1027,0.0574
2546,9.3903,1.2064,0.5717,-1.5017,-0.3531,0.0815
2547,9.2892,0.0498,1.3222,-1.8555,-0.5026,0.1626
2548,8.7258,1.2442,2.3307,-1.8491,-0.4583,0.2482
2549,9.4304,1.5666,4.2788,-1.6852,-0.1003,0.3189
2550,10.1174,4.5903,4.0735,-1.385,0.2826,0.2678
2551,10.8168,3.8807,1.6569,-0.2832,-0.0098,0.0456
2552,10.6872,-0.4885,2.0003,0.3861,-0.2221,-0.0213
2553,9.5632,0.9117,0.4316,-0.4741,-0.2596,-0.0583
2554,9.3666,1.612,-0.3187,-0.158,-0.1897,-0.0254
2555,10.7398,0.6625,1.0225,0.1053,-0.0999,0.003
2556,10.0678,1.2752,0.4941,-0.1029,-0.1854,0.0224
2557,9.7449,0.5283,0.2808,0.0943,-0.1944,0.017
2558,10.1442,0.8701,0.4273,0.1512,-0.2038,-0.0246
2559,10.0679,1.2606,0.3327,0.2064,-0.2211,-0.0171
2560,9.8637,1.4251,-0.1862,0.1247,-0.1677,0.0273
2561,10.0527,1.1384,-0.07,0.1306,-0.0798,0.028
2562,10.0225,1.1413,0.189,0.1372,-0.063,0.0307
2563,9.9429,0.7598,0.0701,0.1317,-0.0745,-0.0393
2564,9.9888,0.696,-0.0305,0.1744,-0.0662,-0.1715
2565,9.9978,1.0682,-0.113,0.2238,-0.0109,-0.2438
2566,10.0162,1.5626,-0.0735,0.1575,0.0777,-0.2625
2567,10.0406,1.4985,0.0427,0.063,0.1474,-0.2564
2568,9.9246,1.233,0.119,0.0342,0.1722,-0.3464
2569,10.4495,1.2085,0.296,0.0323,0.1995,-0.525
2570,10.3885,1.889,-0.0122,0.0742,0.4142,-0.5869
2571,10.4891,2.6825,0.238,-0.016,0.5765,-0.4604
2572,10.776,2.3469,0.4058,0.0056,0.6465,-0.3488
2573,10.7696,2.2704,0.7811,0.2942,0.5357,-0.2713
2574,10.6585,1.3027,-1.3373,0.4847,0.0615,-0.1305
2575,10.7521,0.9515,-2.0975,1.4417,-0.5764,0.0089
2576,9.0309,2.7536,-1.1724,0.5434,-0.8361,-0.0124
2577,8.3261,0.9275,0.5229,-0.4849,-0.6241,0.2568
2578,7.5101,2.093,1.7093,-0.8131,-0.0991,0.3864
2579,8.1878,1.8525,1.2832,-0.3304,0.2872,0.4892
2580,8.539,2.4409,-0.475,0.5453,0.2674,0.4695
2581,8.3044,3.0106,-1.7553,0.8065,-0.0733,0.2961
2582,7.9177,5.2506,-0.7494,0.4622,-0.4311,-0.032
2583,8.9183,2.1895,0.8775,0.2462,-0.5497,-0.0394
2584,8.6984,2.1527,3.6657,0.2477,-0.1513,0.07
2585,10.6314,2.9266,-1.6663,0.0232,-0.0832,0.2103
2586,12.2426,2.6767,2.17,0.1507,-0.1789,0.0584
2587,11.3388,2.2569,0.895,0.2126,-0.2519,0.0933
2588,9.7948,2.2411,-1.0984,-0.1483,-0.3394,0.221
2589,9.7406,1.6489,-1.4506,-0.0065,-0.0903,0.246
2590,10.1833,1.614,-0.6998,-0.005,0.0947,0.2454
2591,10.1232,1.4718,-0.3814,0.0149,0.0897,0.2454
2592,9.9557,1.1442,-0.4424,0.0121,0.0601,0.1993
2593,9.8055,1.1567,-0.3877,-0.0102,0.0223,0.1478
2594,9.8388,1.0953,-0.3081,0.0227,-0.0568,0.0891
2595,10.1359,0.9362,-0.4538,0.0347,-0.1173,0.0092
2596,10.0745,1.4922,-0.8448,0.0008,-0.0653,0.0069
2597,10.1136,1.4502,-1.0044,-0.0915,0.1068,0.0382
2598,10.0872,1.2788,-0.8643,-0.1654,0.245,0.0024
2599,9.9036,1.2974,-0.5435,-0.2168,0.2866,-0.0056
2600,9.8914,1.2022,-0.3174,-0.1618,0.246,-0.0162
2601,9.8484,1.1289,-0.2017,-0.1258,0.1972,-0.0243
2602,9.8514,1.1196,0.0244,-0.1032,0.135,-0.0416
2603,9.8659,1.269,0.0093,-0.0785,0.0578,-0.0518
2604,9.8816,1.3818,-0.0698,-0.0599,0.0342,-0.0379
2605,9.8642,1.398,-0.1465,-0.0526,0.0372,-0.0155
